package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_14,15,RES-04_Guaira-Yataity_del_Guaira,pesquisa,04_Guaira,Yataity_del_Guaira,Departamentos/04_Guaira/Yataity_del_Guaira,STR-04_Guaira-Yataity_del_Guaira,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_14,16,RES-05_Caaguazu-Tres_de_Febrero,pesquisa,05_Caaguazu,Tres_de_Febrero,Departamentos/05_Caaguazu/Tres_de_Febrero,STR-05_Caaguazu-Tres_de_Febrero,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_14,17,RES-07_Itapua-Carmen_del_Parana,pesquisa,07_Itapua,Carmen_del_Parana,Departamentos/07_Itapua/Carmen_del_Parana,STR-07_Itapua-Carmen_del_Parana,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_14,18,RES-07_Itapua-San_Rafael_del_Parana,pesquisa,07_Itapua,San_Rafael_del_Parana,Departamentos/07_Itapua/San_Rafael_del_Parana,STR-07_Itapua-San_Rafael_del_Parana,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_14,19,RES-09_Paraguari-La_Colmena,pesquisa,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,STR-09_Paraguari-La_Colmena,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_14,20,RES-10_Alto_Parana-Los_Cedrales,pesquisa,10_Alto_Parana,Los_Cedrales,Departamentos/10_Alto_Parana/Los_Cedrales,STR-10_Alto_Parana-Los_Cedrales,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_14,21,RES-11_Central-J_Augusto_Saldivar,pesquisa,11_Central,J_Augusto_Saldivar,Departamentos/11_Central/J_Augusto_Saldivar,STR-11_Central-J_Augusto_Saldivar,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_14,22,RES-12_Neembucu-Laureles,pesquisa,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,STR-12_Neembucu-Laureles,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_14,23,RES-14_Canindeyu-La_Paloma,pesquisa,14_Canindeyu,La_Paloma,Departamentos/14_Canindeyu/La_Paloma,STR-14_Canindeyu-La_Paloma,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_14,24,RES-15_Presidente_Hayes-Villa_Hayes,pesquisa,15_Presidente_Hayes,Villa_Hayes,Departamentos/15_Presidente_Hayes/Villa_Hayes,STR-15_Presidente_Hayes-Villa_Hayes,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
