package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_18,14,RES-04_Guaira-Capitan_Mauricio_Jose_Troche,pesquisa,04_Guaira,Capitan_Mauricio_Jose_Troche,Departamentos/04_Guaira/Capitan_Mauricio_Jose_Troche,STR-04_Guaira-Capitan_Mauricio_Jose_Troche,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_18,15,RES-05_Caaguazu-Doctor_Cecilio_Baez,pesquisa,05_Caaguazu,Doctor_Cecilio_Baez,Departamentos/05_Caaguazu/Doctor_Cecilio_Baez,STR-05_Caaguazu-Doctor_Cecilio_Baez,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_18,16,RES-06_Caazapa-Abai,pesquisa,06_Caazapa,Abai,Departamentos/06_Caazapa/Abai,STR-06_Caazapa-Abai,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_18,17,RES-07_Itapua-Fram,pesquisa,07_Itapua,Fram,Departamentos/07_Itapua/Fram,STR-07_Itapua-Fram,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_18,18,RES-08_Misiones-Ayolas,pesquisa,08_Misiones,Ayolas,Departamentos/08_Misiones/Ayolas,STR-08_Misiones-Ayolas,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_18,19,RES-09_Paraguari-Quiindy,pesquisa,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,STR-09_Paraguari-Quiindy,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_18,20,RES-10_Alto_Parana-Nacunday,pesquisa,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,STR-10_Alto_Parana-Nacunday,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_18,21,RES-11_Central-Mariano_Roque_Alonso,pesquisa,11_Central,Mariano_Roque_Alonso,Departamentos/11_Central/Mariano_Roque_Alonso,STR-11_Central-Mariano_Roque_Alonso,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_18,22,RES-12_Neembucu-San_Juan_del_Neembucu,pesquisa,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,STR-12_Neembucu-San_Juan_del_Neembucu,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_18,23,RES-14_Canindeyu-Puerto_Adela,pesquisa,14_Canindeyu,Puerto_Adela,Departamentos/14_Canindeyu/Puerto_Adela,STR-14_Canindeyu-Puerto_Adela,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_18,24,RES-16_Boqueron-Mariscal_Estigarribia,pesquisa,16_Boqueron,Mariscal_Estigarribia,Departamentos/16_Boqueron/Mariscal_Estigarribia,STR-16_Boqueron-Mariscal_Estigarribia,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
