package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_19,11,STR-17_Alto_Paraguay-Fuerte_Olimpo,estrutura,17_Alto_Paraguay,Fuerte_Olimpo,Departamentos/17_Alto_Paraguay/Fuerte_Olimpo,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_19,12,RES-02_San_Pedro-Chore,pesquisa,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,STR-02_San_Pedro-Chore,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,13,RES-03_Cordillera-Arroyos_y_Esteros,pesquisa,03_Cordillera,Arroyos_y_Esteros,Departamentos/03_Cordillera/Arroyos_y_Esteros,STR-03_Cordillera-Arroyos_y_Esteros,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,14,RES-04_Guaira-Coronel_Martinez,pesquisa,04_Guaira,Coronel_Martinez,Departamentos/04_Guaira/Coronel_Martinez,STR-04_Guaira-Coronel_Martinez,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,15,RES-05_Caaguazu-Doctor_Eulogio_Estigarribia,pesquisa,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,STR-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,16,RES-06_Caazapa-Buena_Vista,pesquisa,06_Caazapa,Buena_Vista,Departamentos/06_Caazapa/Buena_Vista,STR-06_Caazapa-Buena_Vista,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,17,RES-07_Itapua-General_Artigas,pesquisa,07_Itapua,General_Artigas,Departamentos/07_Itapua/General_Artigas,STR-07_Itapua-General_Artigas,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,18,RES-08_Misiones-San_Ignacio,pesquisa,08_Misiones,San_Ignacio,Departamentos/08_Misiones/San_Ignacio,STR-08_Misiones-San_Ignacio,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,19,RES-09_Paraguari-Quyquyho,pesquisa,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,STR-09_Paraguari-Quyquyho,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,20,RES-10_Alto_Parana-Naranjal,pesquisa,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,STR-10_Alto_Parana-Naranjal,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,21,RES-11_Central-Nemby,pesquisa,11_Central,Nemby,Departamentos/11_Central/Nemby,STR-11_Central-Nemby,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,22,RES-12_Neembucu-Tacuaras,pesquisa,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,STR-12_Neembucu-Tacuaras,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,23,RES-14_Canindeyu-Salto_del_Guaira,pesquisa,14_Canindeyu,Salto_del_Guaira,Departamentos/14_Canindeyu/Salto_del_Guaira,STR-14_Canindeyu-Salto_del_Guaira,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_19,24,RES-17_Alto_Paraguay-Bahia_Negra,pesquisa,17_Alto_Paraguay,Bahia_Negra,Departamentos/17_Alto_Paraguay/Bahia_Negra,STR-17_Alto_Paraguay-Bahia_Negra,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
