package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_04,11,STR-15_Presidente_Hayes-Campo_Aceval,estrutura,15_Presidente_Hayes,Campo_Aceval,Departamentos/15_Presidente_Hayes/Campo_Aceval,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_04,12,RES-01_Concepcion-Belen,pesquisa,01_Concepcion,Belen,Departamentos/01_Concepcion/Belen,STR-01_Concepcion-Belen,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,13,RES-02_San_Pedro-Itacurubi_del_Rosario,pesquisa,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,STR-02_San_Pedro-Itacurubi_del_Rosario,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,14,RES-03_Cordillera-Isla_Pucu,pesquisa,03_Cordillera,Isla_Pucu,Departamentos/03_Cordillera/Isla_Pucu,STR-03_Cordillera-Isla_Pucu,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,15,RES-04_Guaira-Itape,pesquisa,04_Guaira,Itape,Departamentos/04_Guaira/Itape,STR-04_Guaira-Itape,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,16,RES-05_Caaguazu-Nueva_Londres,pesquisa,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,STR-05_Caaguazu-Nueva_Londres,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,17,RES-06_Caazapa-Maciel,pesquisa,06_Caazapa,Maciel,Departamentos/06_Caazapa/Maciel,STR-06_Caazapa-Maciel,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,18,RES-07_Itapua-Jose_Leandro_Oviedo,pesquisa,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,STR-07_Itapua-Jose_Leandro_Oviedo,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,19,RES-08_Misiones-Santa_Rosa,pesquisa,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,STR-08_Misiones-Santa_Rosa,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,20,RES-09_Paraguari-Ybycui,pesquisa,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,STR-09_Paraguari-Ybycui,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,21,RES-10_Alto_Parana-Santa_Rita,pesquisa,10_Alto_Parana,Santa_Rita,Departamentos/10_Alto_Parana/Santa_Rita,STR-10_Alto_Parana-Santa_Rita,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,22,RES-11_Central-Villeta,pesquisa,11_Central,Villeta,Departamentos/11_Central/Villeta,STR-11_Central-Villeta,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,23,RES-13_Amambay-Capitan_Bado,pesquisa,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,STR-13_Amambay-Capitan_Bado,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_04,24,RES-14_Canindeyu-Ypejhu,pesquisa,14_Canindeyu,Ypejhu,Departamentos/14_Canindeyu/Ypejhu,STR-14_Canindeyu-Ypejhu,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
