package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_17,3,STR-06_Caazapa-Abai,estrutura,06_Caazapa,Abai,Departamentos/06_Caazapa/Abai,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_18,3,STR-06_Caazapa-Buena_Vista,estrutura,06_Caazapa,Buena_Vista,Departamentos/06_Caazapa/Buena_Vista,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_19,3,STR-06_Caazapa-Caazapa,estrutura,06_Caazapa,Caazapa,Departamentos/06_Caazapa/Caazapa,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,3,STR-06_Caazapa-Doctor_Moises_Bertoni,estrutura,06_Caazapa,Doctor_Moises_Bertoni,Departamentos/06_Caazapa/Doctor_Moises_Bertoni,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,4,STR-06_Caazapa-Fulgencio_Yegros,estrutura,06_Caazapa,Fulgencio_Yegros,Departamentos/06_Caazapa/Fulgencio_Yegros,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_02,4,STR-06_Caazapa-General_Higinio_Morinigo,estrutura,06_Caazapa,General_Higinio_Morinigo,Departamentos/06_Caazapa/General_Higinio_Morinigo,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_03,4,STR-06_Caazapa-Maciel,estrutura,06_Caazapa,Maciel,Departamentos/06_Caazapa/Maciel,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_04,4,STR-06_Caazapa-San_Juan_Nepomuceno,estrutura,06_Caazapa,San_Juan_Nepomuceno,Departamentos/06_Caazapa/San_Juan_Nepomuceno,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,4,STR-06_Caazapa-Tavarai,estrutura,06_Caazapa,Tavarai,Departamentos/06_Caazapa/Tavarai,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_06,4,STR-06_Caazapa-Yuty,estrutura,06_Caazapa,Yuty,Departamentos/06_Caazapa/Yuty,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,4,STR-07_Itapua-Alto_Vera,estrutura,07_Itapua,Alto_Vera,Departamentos/07_Itapua/Alto_Vera,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_08,4,STR-07_Itapua-Bella_Vista,estrutura,07_Itapua,Bella_Vista,Departamentos/07_Itapua/Bella_Vista,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_09,4,STR-07_Itapua-Cambreta,estrutura,07_Itapua,Cambreta,Departamentos/07_Itapua/Cambreta,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_10,4,STR-07_Itapua-Capitan_Meza,estrutura,07_Itapua,Capitan_Meza,Departamentos/07_Itapua/Capitan_Meza,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,4,STR-07_Itapua-Capitan_Miranda,estrutura,07_Itapua,Capitan_Miranda,Departamentos/07_Itapua/Capitan_Miranda,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_12,4,STR-07_Itapua-Carlos_Antonio_Lopez,estrutura,07_Itapua,Carlos_Antonio_Lopez,Departamentos/07_Itapua/Carlos_Antonio_Lopez,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_13,4,STR-07_Itapua-Carmen_del_Parana,estrutura,07_Itapua,Carmen_del_Parana,Departamentos/07_Itapua/Carmen_del_Parana,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_14,4,STR-07_Itapua-Coronel_Bogado,estrutura,07_Itapua,Coronel_Bogado,Departamentos/07_Itapua/Coronel_Bogado,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,4,STR-07_Itapua-Edelira,estrutura,07_Itapua,Edelira,Departamentos/07_Itapua/Edelira,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,4,STR-07_Itapua-Encarnacion,estrutura,07_Itapua,Encarnacion,Departamentos/07_Itapua/Encarnacion,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,4,STR-07_Itapua-Fram,estrutura,07_Itapua,Fram,Departamentos/07_Itapua/Fram,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_18,4,STR-07_Itapua-General_Artigas,estrutura,07_Itapua,General_Artigas,Departamentos/07_Itapua/General_Artigas,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_19,4,STR-07_Itapua-General_Delgado,estrutura,07_Itapua,General_Delgado,Departamentos/07_Itapua/General_Delgado,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,4,STR-07_Itapua-Itapua_Poty,estrutura,07_Itapua,Itapua_Poty,Departamentos/07_Itapua/Itapua_Poty,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,5,STR-07_Itapua-Jesus,estrutura,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_02,5,STR-07_Itapua-Jose_Leandro_Oviedo,estrutura,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_03,5,STR-07_Itapua-La_Paz,estrutura,07_Itapua,La_Paz,Departamentos/07_Itapua/La_Paz,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_04,5,STR-07_Itapua-Mayor_Otano,estrutura,07_Itapua,Mayor_Otano,Departamentos/07_Itapua/Mayor_Otano,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,5,STR-07_Itapua-Natalio,estrutura,07_Itapua,Natalio,Departamentos/07_Itapua/Natalio,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_06,5,STR-07_Itapua-Nueva_Alborada,estrutura,07_Itapua,Nueva_Alborada,Departamentos/07_Itapua/Nueva_Alborada,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,5,STR-07_Itapua-Obligado,estrutura,07_Itapua,Obligado,Departamentos/07_Itapua/Obligado,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_08,5,STR-07_Itapua-Pirapo,estrutura,07_Itapua,Pirapo,Departamentos/07_Itapua/Pirapo,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_09,5,STR-07_Itapua-San_Cosme_y_Damian,estrutura,07_Itapua,San_Cosme_y_Damian,Departamentos/07_Itapua/San_Cosme_y_Damian,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_10,5,STR-07_Itapua-San_Juan_del_Parana,estrutura,07_Itapua,San_Juan_del_Parana,Departamentos/07_Itapua/San_Juan_del_Parana,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,5,STR-07_Itapua-San_Pedro_del_Parana,estrutura,07_Itapua,San_Pedro_del_Parana,Departamentos/07_Itapua/San_Pedro_del_Parana,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_12,5,STR-07_Itapua-San_Rafael_del_Parana,estrutura,07_Itapua,San_Rafael_del_Parana,Departamentos/07_Itapua/San_Rafael_del_Parana,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_13,5,STR-07_Itapua-Tomas_Romero_Pereira,estrutura,07_Itapua,Tomas_Romero_Pereira,Departamentos/07_Itapua/Tomas_Romero_Pereira,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_14,5,STR-07_Itapua-Trinidad,estrutura,07_Itapua,Trinidad,Departamentos/07_Itapua/Trinidad,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,5,STR-07_Itapua-Yatytay,estrutura,07_Itapua,Yatytay,Departamentos/07_Itapua/Yatytay,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,5,STR-08_Misiones-Ayolas,estrutura,08_Misiones,Ayolas,Departamentos/08_Misiones/Ayolas,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,5,STR-08_Misiones-San_Ignacio,estrutura,08_Misiones,San_Ignacio,Departamentos/08_Misiones/San_Ignacio,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_18,5,STR-08_Misiones-San_Juan_Bautista,estrutura,08_Misiones,San_Juan_Bautista,Departamentos/08_Misiones/San_Juan_Bautista,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_19,5,STR-08_Misiones-San_Miguel,estrutura,08_Misiones,San_Miguel,Departamentos/08_Misiones/San_Miguel,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,5,STR-08_Misiones-San_Patricio,estrutura,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,6,STR-08_Misiones-Santa_Maria,estrutura,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_02,6,STR-08_Misiones-Santa_Rosa,estrutura,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_03,6,STR-08_Misiones-Santiago,estrutura,08_Misiones,Santiago,Departamentos/08_Misiones/Santiago,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_04,6,STR-08_Misiones-Villa_Florida,estrutura,08_Misiones,Villa_Florida,Departamentos/08_Misiones/Villa_Florida,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,6,STR-08_Misiones-Yabebyry,estrutura,08_Misiones,Yabebyry,Departamentos/08_Misiones/Yabebyry,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_06,6,STR-09_Paraguari-Acahay,estrutura,09_Paraguari,Acahay,Departamentos/09_Paraguari/Acahay,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,6,STR-09_Paraguari-Caapucu,estrutura,09_Paraguari,Caapucu,Departamentos/09_Paraguari/Caapucu,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_08,6,STR-09_Paraguari-Caballero,estrutura,09_Paraguari,Caballero,Departamentos/09_Paraguari/Caballero,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_09,6,STR-09_Paraguari-Carapegua,estrutura,09_Paraguari,Carapegua,Departamentos/09_Paraguari/Carapegua,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_10,6,STR-09_Paraguari-Escobar,estrutura,09_Paraguari,Escobar,Departamentos/09_Paraguari/Escobar,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,6,STR-09_Paraguari-General_Bernardino_Caballero,estrutura,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_12,6,STR-09_Paraguari-La_Colmena,estrutura,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_13,6,STR-09_Paraguari-Mbuyapey,estrutura,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_14,6,STR-09_Paraguari-Paraguari,estrutura,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,6,STR-09_Paraguari-Pirayu,estrutura,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,6,STR-09_Paraguari-Quiindy,estrutura,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,6,STR-09_Paraguari-Quyquyho,estrutura,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,,todo,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
